종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"192650","드림텍","KOSPI",,"9540","-100","-1.04","9450","9720","9440","189256","1810954580","628823166120","65914378"
"217620","디딤","KOSDAQ","벤처기업부","2100","10","0.48","2070","2105","2055","198292","411838915","77704000500","37001905"
"187870","디바이스이엔지","KOSDAQ","벤처기업부","39050","-50","-0.13","38150","39500","37550","53028","2065787250","274779581450","7036609"
"066670","디스플레이텍","KOSDAQ","우량기업부","4010","5","0.12","3975","4095","3920","34444","136484620","74954591180","18691918"
"024090","디씨엠","KOSPI",,"15600","850","5.76","14750","15650","14550","109789","1688593700","182520000000","11700000"
"003160","디아이","KOSPI",,"6890","-40","-0.58","6870","6920","6800","206133","1411584450","217012848650","31496785"
"092200","디아이씨","KOSPI",,"3410","-85","-2.43","3435","3480","3330","297367","1015186850","132610020290","38888569"
"110990","디아이티","KOSDAQ","우량기업부","9420","-280","-2.89","9480","9480","9240","77682","725116360","178038000000","18900000"
"263690","디알젬","KOSDAQ","중견기업부","13600","-300","-2.16","13600","13800","13400","110243","1494941200","154028296000","11325610"
"214680","디알텍","KOSDAQ","벤처기업부","1495","-5","-0.33","1490","1510","1475","209402","313454145","77414602785","51782343"
"263720","디앤씨미디어","KOSDAQ","벤처기업부","37300","-300","-0.80","36600","37400","36600","49697","1837539400","457861640300","12275111"
"109740","디에스케이","KOSDAQ","벤처기업부","6830","-70","-1.01","6790","6890","6700","42416","289036490","139023031290","20354763"
"033430","디에스티","KOSDAQ","관리종목(소속부없음)","370","0","0.00","0","0","0","0","0","24761692410","66923493"
"131030","디에이치피코리아","KOSDAQ","우량기업부","7940","-20","-0.25","7900","7970","7810","45660","361416170","131524488180","16564797"
"196490","디에이테크놀로지","KOSDAQ","벤처기업부","6460","-30","-0.46","6450","6510","6330","128625","827655230","152268634160","23570996"
"066900","디에이피","KOSDAQ","우량기업부","4150","60","1.47","4050","4220","4015","53107","215937975","94389687450","22744503"
"127120","디엔에이링크","KOSDAQ","기술성장기업부","4890","-105","-2.10","4990","5150","4855","290758","1450941080","80165153880","16393692"
"092070","디엔에프","KOSDAQ","우량기업부","21200","-400","-1.85","21200","21200","20650","143917","3007743000","228150753600","10761828"
"134580","디엠티","KOSDAQ","중견기업부","2790","15","0.54","2780","2870","2745","51239","143573950","31387500000","11250000"
"039840","디오","KOSDAQ","우량기업부","39150","200","0.51","38600","39550","38350","59363","2329114150","607749018300","15523602"
"013570","디와이","KOSPI",,"5730","-10","-0.17","5680","5750","5640","82783","470956100","150811497090","26319633"
"210540","디와이파워","KOSPI",,"17000","-50","-0.29","16700","17250","16350","128447","2159066550","187709036000","11041708"
"104460","디와이피엔에프","KOSDAQ","우량기업부","26550","150","0.57","25800","26700","25800","20803","547596950","284446743750","10713625"
"079810","디이엔티","KOSDAQ","중견기업부","8110","150","1.88","7740","8200","7740","97697","782122150","105728926490","13036859"
"227100","디자인","KOSDAQ","벤처기업부","8760","160","1.86","8600","8850","8200","57498","493578340","29831575560","3405431"
"113810","디젠스","KOSDAQ","벤처기업부","905","21","2.38","880","920","872","840345","755196410","29528386155","32628051"
"043360","디지아이","KOSDAQ","벤처기업부","2700","-30","-1.10","2715","2720","2665","19136","51663335","24300000000","9000000"
"197140","디지캡","KOSDAQ","벤처기업부","6030","-300","-4.74","6050","6130","5930","414261","2498537730","44678217690","7409323"
"106520","디지탈옵틱","KOSDAQ","중견기업부","583","-19","-3.16","602","602","575","5434659","3181840768","73993042420","126917740"
"068930","디지털대성","KOSDAQ","우량기업부","7400","60","0.82","7290","7510","7290","75296","559202770","219461718600","29656989"
"033130","디지틀조선","KOSDAQ","중견기업부","2975","110","3.84","2850","3000","2805","1321369","3895244070","110417919325","37115267"
"105740","디케이락","KOSDAQ","우량기업부","12950","0","0.00","12850","13000","12700","51596","662835450","109426360400","8449912"
"263020","디케이앤디","KOSDAQ","벤처기업부","9420","-30","-0.32","9360","9480","9250","84925","798576480","73129362840","7763202"
"290550","디케이티","KOSDAQ","중견기업부","19850","50","0.25","19500","19850","19050","33868","664112100","163391960050","8231333"
"007340","디티알오토모티브","KOSPI",,"31900","400","1.27","31400","31950","31100","20487","647689750","318808759500","9994005"
"187220","디티앤씨","KOSDAQ","벤처기업부","6940","-50","-0.72","6990","6990","6860","23744","164460650","78018216920","11241818"
"026890","디피씨","KOSPI",,"12350","50","0.41","11950","12350","11850","1016631","12339042500","514725461250","41678175"
"163430","디피코","KONEX","일반기업부","4460","-5","-0.11","4490","4490","4300","2931","12700300","19193957880","4303578"
"131180","딜리","KOSDAQ","벤처기업부","1715","-15","-0.87","1705","1740","1695","220736","380320185","50335250000","29350000"
"317120","라닉스","KOSDAQ","기술성장기업부","12250","-150","-1.21","12050","12500","11950","393175","4721653400","117544875000","9595500"
"042510","라온시큐어","KOSDAQ","벤처기업부","3995","-110","-2.68","3985","4080","3900","5639518","22573302760","149375283205","37390559"
"232680","라온테크","KONEX","일반기업부","18200","-200","-1.09","18200","18300","18000","5322","96648100","79552291000","4371005"
"300120","라온피플","KOSDAQ","벤처기업부","25750","-450","-1.72","25600","26050","25600","52362","1352650600","270309492000","10497456"
"050120","라이브플렉스","KOSDAQ","중견기업부","4940","200","4.22","4700","4960","4610","178067","868423685","67006584840","13564086"
"171120","라이온켐텍","KOSDAQ","우량기업부","8200","150","1.86","8000","8400","7900","56601","456116930","154927323200","18893576"
"069540","라이트론","KOSDAQ","관리종목(소속부없음)","5420","0","0.00","0","0","0","0","0","125605134180","23174379"
"285770","라이프사이언스테크놀로지","KONEX","일반기업부","2600","105","4.21","2445","2600","2350","827","2044120","9217988000","3545380"
"214260","라파스","KOSDAQ","기술성장기업부","25600","200","0.79","25200","25750","25150","57993","1479042000","215831449600","8430916"
"115390","락앤락","KOSPI",,"14850","0","0.00","14800","15000","14700","189415","2809428600","787163424300","53007638"
"200350","래몽래인","KONEX","일반기업부","19750","250","1.28","20000","20000","18800","227","4330350","98523250250","4988519"
"171010","램테크놀러지","KOSDAQ","벤처기업부","6480","50","0.78","6410","6550","6350","41190","265501360","75213152640","11606968"
"084650","랩지노믹스","KOSDAQ","벤처기업부","18100","1100","6.47","17550","18600","17350","2087324","37339351450","207246755700","11450097"
"217500","러셀","KOSDAQ","벤처기업부","5080","370","7.86","4640","5300","4630","11098557","56528419275","161604960000","31812000"
"092590","럭스피아","KONEX","일반기업부","3000","0","0.00","3000","3000","3000","178","534000","21873294000","7291098"
"033600","럭슬","KOSDAQ","투자주의환기종목(소속부없음)","179","0","0.00","0","0","0","0","0","9456230437","52828103"
"141080","레고켐바이오","KOSDAQ","기술성장기업부","54700","1400","2.63","52000","54800","52000","210817","11344239300","1319136338600","24115838"
"060300","레드로버","KOSDAQ","투자주의환기종목(소속부없음)","1830","0","0.00","0","0","0","0","0","48765969930","26648071"
"038390","레드캡투어","KOSDAQ","우량기업부","22400","500","2.28","21800","22550","21500","82100","1822295250","192404352000","8589480"
"294140","레몬","KOSDAQ","기술성장기업부","9150","70","0.77","9130","9230","9060","87921","801300530","315675000000","34500000"
"228670","레이","KOSDAQ","벤처기업부","56200","1700","3.12","53800","56200","53000","83001","4569839600","373913605400","6653267"
"228850","레이언스","KOSDAQ","우량기업부","12400","250","2.06","12000","12450","11900","61669","754426650","205728573600","16591014"
"281740","레이크머티리얼즈","KOSDAQ","중견기업부","3230","-35","-1.07","3260","3260","3185","660417","2123476690","212309670040","65730548"
"277810","레인보우로보틱스","KOSDAQ","기술성장기업부","24150","100","0.42","23750","24600","23500","220493","5321889750","383265668100","15870214"
"179720","렌딩머신","KONEX","일반기업부","3400","-100","-2.86","3500","3500","3400","76","265900","3455634200","1016363"
"215100","로보로보","KOSDAQ","벤처기업부","5530","170","3.17","5240","5730","5220","3247469","18118066690","98425450620","17798454"
"090360","로보스타","KOSDAQ","중견기업부","25400","-50","-0.20","24750","26100","24600","201793","5140234400","247650000000","9750000"
"238500","로보쓰리","KONEX","일반기업부","1405","-245","-14.85","1550","1595","1405","84207","121564790","6578443230","4682166"
"108490","로보티즈","KOSDAQ","기술성장기업부","16600","650","4.08","15600","18450","15600","1240251","21478309150","186766600000","11251000"
"900260","로스웰","KOSDAQ","외국기업(소속부없음)","339","1","0.30","340","343","335","911539","309003693","48063843750","141781250"
"067730","로지시스","KOSDAQ","중견기업부","11500","-200","-1.71","11500","12450","11400","5910036","70625466300","107420603000","9340922"
"071280","로체시스템즈","KOSDAQ","중견기업부","6070","-50","-0.82","6050","6090","6000","52288","316143000","92850380210","15296603"
"032350","롯데관광개발","KOSPI",,"20400","250","1.24","19850","20400","19600","390957","7859029850","1413223504800","69275662"
"330590","롯데리츠","KOSPI",,"5150","-40","-0.77","5160","5230","5120","708626","3669913410","885639752600","171968884"
"000400","롯데손해보험","KOSPI",,"1740","10","0.58","1730","1755","1715","736783","1277788225","539985196800","310336320"
"023530","롯데쇼핑","KOSPI",,"127500","-1500","-1.16","127500","130000","126500","110028","14116172500","3606816262500","28288755"
"004000","롯데정밀화학","KOSPI",,"54300","-1200","-2.16","54800","55200","54000","94319","5150436800","1400940000000","25800000"
"286940","롯데정보통신","KOSPI",,"38200","-250","-0.65","38350","38400","38100","26343","1007508650","588139844200","15396331"
"280360","롯데제과","KOSPI",,"128000","2000","1.59","126000","128000","124500","11271","1420030000","821339776000","6416717"
"004990","롯데지주","KOSPI",,"32700","-500","-1.51","32950","33000","32700","227896","7477798050","3430532049900","104909237"
"00499K","롯데지주우","KOSPI",,"58900","-400","-0.67","59400","59400","58200","240","14105200","58170994700","987623"
"005300","롯데칠성","KOSPI",,"121000","-2500","-2.02","121500","123000","120000","19656","2387147500","1085989883000","8975123"
"005305","롯데칠성우","KOSPI",,"62000","-200","-0.32","62100","62200","61900","666","41303000","48069220000","775310"
"011170","롯데케미칼","KOSPI",,"311000","11000","3.67","304000","315000","303500","425023","132005248000","10659655309000","34275419"
"002270","롯데푸드","KOSPI",,"376500","0","0.00","374500","376500","371500","2396","895237500","426149055000","1131870"
"071840","롯데하이마트","KOSPI",,"37150","-850","-2.24","37650","38200","37000","71717","2670568100","877026500800","23607712"
"038060","루멘스","KOSDAQ","중견기업부","2640","-25","-0.94","2605","2650","2605","102469","269586300","126992102160","48103069"
"162120","루켄테크놀러지스","KONEX","일반기업부","7900","-90","-1.13","7990","7990","7750","15034","118879540","80583673500","10200465"
"253610","루트락","KONEX","일반기업부","3250","-140","-4.13","3380","3390","3050","15691","49573490","25260764750","7772543"
"085370","루트로닉","KOSDAQ","벤처기업부","13200","550","4.35","12500","13700","12450","2424665","32023983500","341321679600","25857703"
"08537M","루트로닉3우C","KOSDAQ","벤처기업부","17700","200","1.14","16550","17700","16550","4700","82377650","9955630500","562465"
"060240","룽투코리아","KOSDAQ","중견기업부","5230","30","0.58","5150","5260","5120","210428","1094842250","132995155320","25429284"
"058470","리노공업","KOSDAQ","우량기업부","156500","1700","1.10","151200","156500","151200","39538","6117559200","2385430905000","15242370"
"039980","리노스","KOSDAQ","중견기업부","1175","0","0.00","1165","1180","1160","89664","104894625","48810212050","41540606"
"019570","리더스 기술투자","KOSDAQ","중견기업부","918","8","0.88","885","924","885","2334208","2124807104","89027441712","96979784"
"016100","리더스코스메틱","KOSDAQ","중견기업부","3500","0","0.00","3500","3500","3450","15762","54998940","64311901500","18374829"
